stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_1m,1.0,633.0,467.0,786.6244338946001,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.69866114891934,88.86397142613781,168.4035088391086,181.02058153250846,208.08823477734884,0.0,39.54503742258951,0.0893312516263336,1260,9
final_refine_1m,1.0,633.0,468.0,787.2185211235823,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.62612153944845,88.76408820779508,168.12446604515958,180.70099893830238,207.6785470312482,0.0,39.495636178372024,0.0893312516263336,1260,9
final_refine_1m,1.0,633.0,469.0,787.8134296900504,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.55408318850131,88.66481373819502,167.84691086100986,180.38314613137752,207.2711457421531,0.0,39.44634215844026,0.0893312516263336,1260,9
final_refine_1m,1.0,633.0,470.0,788.4091577347386,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.4825424022041,88.56614397569439,167.57083282437685,180.0670106060432,206.8660135342072,0.0,39.39715503785901,0.0893312516263336,1260,9
final_refine_1m,1.0,633.0,471.0,789.0057034014393,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.4114955220699,88.46807463645226,167.2962215697472,179.7525799756492,206.46313320566455,0.0,39.34807449304103,0.08990372105126203,1260,9
final_refine_1m,1.0,633.0,472.0,789.6030648370104,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.34093892459526,88.37060163288464,167.02306682727638,179.43984197117658,206.06248772668155,0.0,39.299100201739094,0.08990372105126203,1260,9
final_refine_1m,1.0,633.0,473.0,790.2012401913831,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.27086902084397,88.27372080624279,166.7513584216719,179.12878443983905,205.66406023721316,0.0,39.25023184303811,0.08990372105126203,1260,9
final_refine_1m,1.0,633.0,474.0,790.8002276175697,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.20128225604962,88.17742816781973,166.48108627111975,178.81939534372438,205.26783404486918,0.0,39.20146909734727,0.08990372105126203,1260,9
final_refine_1m,1.0,633.0,475.0,791.4000252716701,1.0,1.0,0.0,1.0,0.24605776736924279,0.24605776736924279,1.0,0.4007936507936508,0.4007936507936508,77.13217510921609,88.08171953555227,166.2122403862076,178.51166275843454,204.8737926228713,0.0,39.152811646392344,0.08990372105126203,1260,9
final_refine_1m,1.0,633.0,476.0,792.0006313128797,1.0,1.0,0.0,1.0,0.24621389539422325,0.24621389539422325,1.0,0.4015873015873016,0.4015873015873016,77.06354409273058,87.98659116478147,165.94481086887347,178.20557487174875,204.4819196079772,0.0,39.10425917320797,0.08990372105126203,1260,9
final_refine_1m,1.0,633.0,477.0,792.6020439034963,1.0,1.0,0.0,1.0,0.24637002341920375,0.24637002341920375,1.0,0.4023809523809524,0.4023809523809524,76.99538575197425,87.89203864539917,165.67878791136758,177.92477804118764,204.09219879848246,0.0,39.05581136213004,0.09047619047619047,1260,9
