stage,d1,d2,beta_deg,sensor_x,sensor_y,worst_diameter,mean_diameter,worst_epsilon,bounded_all,diameter_pass_all,circle_pass_all,clear_ready_all,epsilon_count
coarse,1200.0,400.0,91.3,1209.0749334291124,-399.8970437290793,44.48003532024442,44.45794913918667,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.35,1209.423905933444,-399.8889720872002,44.49309564311333,44.47032513121418,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.4,1209.7728712610613,-399.88059591247327,44.50618758641408,44.48273230819622,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.45,1210.121829146212,-399.87191521127727,44.519311176000784,44.495170693474826,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.5,1210.4707793231491,-399.8629299902229,44.532466437854595,44.5076403105161,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.55,1210.8197215261328,-399.8536402561529,44.54565339808358,44.52014118291024,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.6,1211.1686554894275,-399.84404601614176,44.55887208292409,44.5326733343717,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.65,1211.5175809473055,-399.83414727749584,44.57212251873922,44.54523678873941,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.7,1211.8664976340444,-399.8239440477536,44.58540473201984,44.5578315699768,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.75,1212.2154052839292,-399.81343633468515,44.5987187493853,44.57045770217209,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.8,1212.5643036312513,-399.80262414629266,44.61206459758268,44.583115209538335,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.85,1212.9131924103099,-399.7915074908099,44.625442303487524,44.59580411641365,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.9,1213.2620713554106,-399.78008637670285,44.63885189410368,44.60852444726134,1.0,True,False,False,False,101
coarse,1200.0,400.0,91.95,1213.610940200867,-399.76836081266913,44.65229339656377,44.62127622667001,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.0,1213.9597986810004,-399.7563308076383,44.665766838129215,44.6340594793538,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.05,1214.3086465301399,-399.7439963707717,44.67927224619053,44.64687423015247,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.1,1214.6574834826224,-399.7313575114625,44.69280964826708,44.65972050403162,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.15,1215.006309272794,-399.71841423933586,44.70637907200796,44.67259832608283,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.2,1215.3551236350079,-399.7051665642485,44.71998054519195,44.68550772152379,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.25,1215.7039263036274,-399.69161449628916,44.733614095726864,44.69844871569851,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.3,1216.0527170130238,-399.6777580457784,44.747279751651604,44.711421334077464,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.35,1216.401495497578,-399.6635972232684,44.760977541134096,44.72442560225772,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.4,1216.7502614916798,-399.64913203954336,44.77470749247304,44.73746154596321,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.45,1217.0990147297289,-399.63436250561904,44.78846963409786,44.75052919104471,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.5,1217.4477549461344,-399.6192886327431,44.80226399456824,44.7636285634803,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.55,1217.7964818753155,-399.603910432395,44.81609060257506,44.776759689375176,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.6,1218.1451952517014,-399.5882279162859,44.82994948694066,44.78992259496213,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.65,1218.493894809732,-399.57224109635865,44.843840676617674,44.803117306601564,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.7,1218.8425802838572,-399.555949984788,44.85776420069108,44.81634385078171,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.75,1219.1912514085377,-399.53935459398025,44.87172008837738,44.829602254118754,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.8,1219.5399079182453,-399.52245493657364,44.88570836902465,44.84289254335709,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.85,1219.888549547463,-399.5052510254379,44.89972907211349,44.85621474536946,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.9,1220.2371760306853,-399.48774287367445,44.913782227256384,44.86956888715712,1.0,True,False,False,False,101
coarse,1200.0,400.0,92.95,1220.5857871024177,-399.4699304946168,44.92786786419866,44.88295499585005,1.0,True,False,False,False,101
coarse,1200.0,400.0,93.0,1220.9343824971775,-399.45181390182955,44.94198601281831,44.89637309870705,1.0,True,False,True,False,101
refined,1200.0,400.0,90.9,1206.2829269247284,-399.95065299266423,44.42569918871101,44.36311210907566,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.91,1206.3527313860816,-399.949550323458,44.42335721663191,44.36517032120857,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.92,1206.4225356539198,-399.94843547109184,44.4210165008147,44.367252796867504,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.93,1206.4923397261164,-399.94730843559967,44.41867704109665,44.36935953615626,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.94,1206.562143600545,-399.9461692170158,44.41633883731609,44.371490539178595,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.95,1206.631947275079,-399.94501781537497,44.414001889310164,44.373645806038056,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.96,1206.7017507475925,-399.94385423071213,44.41166619691729,44.375825336838105,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.97,1206.771554015959,-399.942678463063,44.40933175997566,44.37802913168207,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.98,1206.8413570780522,-399.9414905124631,44.40699857832378,44.38025719067312,-1.0,True,False,False,False,201
refined,1200.0,400.0,90.99,1206.9111599317457,-399.9402903789487,44.40466665180022,44.3825095139143,-1.0,True,False,False,False,201
refined,1200.0,400.0,91.0,1206.9809625749133,-399.9390780625565,44.40233598024393,44.38478610150857,1.0,True,False,False,False,201
refined,1200.0,400.0,91.01,1207.0507650054287,-399.9378535633233,44.40490769123031,44.38708695355868,1.0,True,False,False,False,201
refined,1200.0,400.0,91.02,1207.1205672211654,-399.9366168812864,44.40748066013563,44.38941207016731,1.0,True,False,False,False,201
refined,1200.0,400.0,91.03,1207.1903692199971,-399.93536801648355,44.41005488715929,44.39176145143698,1.0,True,False,False,False,201
refined,1200.0,400.0,91.04,1207.260170999798,-399.9341069689527,44.412630372501134,44.39413509747009,1.0,True,False,False,False,201
refined,1200.0,400.0,91.05,1207.329972558441,-399.9328337387323,44.41520711636129,44.396533008368884,1.0,True,False,False,False,201
refined,1200.0,400.0,91.06,1207.3997738938006,-399.9315483258612,44.41778511893944,44.39895518423551,1.0,True,False,False,False,201
refined,1200.0,400.0,91.07,1207.46957500375,-399.9302507303784,44.420364380436276,44.401398022871604,1.0,True,False,False,False,201
refined,1200.0,400.0,91.08,1207.5393758861633,-399.9289409523236,44.422944901052446,44.4038421037648,1.0,True,False,False,False,201
refined,1200.0,400.0,91.09,1207.609176538914,-399.9276189917366,44.42552668098854,44.40628742709593,1.0,True,False,False,False,201
refined,1200.0,400.0,91.1,1207.6789769598759,-399.9262848486577,44.4281097204454,44.40873399304603,1.0,True,False,False,False,201
coarse,1200.0,600.0,88.0,1179.0603019784994,-599.6344962114574,48.226515473824655,47.533588592883966,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.05,1179.5835896986994,-599.6525412190038,48.208071182654365,47.515994653608125,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.1,1180.106892966884,-599.6701295650543,48.18965992375466,47.49843207260309,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.15,1180.6302113845354,-599.6872612362149,48.17128165827404,47.48090081411624,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.2,1181.153544553123,-599.703936219439,48.15293634749757,47.46340084252025,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.25,1181.6768920741065,-599.7201545020278,48.13462395284666,47.44593212231286,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.3,1182.2002535489335,-599.7359160716304,48.11634443587822,47.4284946181166,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.35,1182.7236285790418,-599.7512209162438,48.09809775828573,47.411088294678706,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.4,1183.2470167658587,-599.7660690242126,48.07988388189812,47.39371311687077,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.45,1183.770417710801,-599.7804603842294,48.0617027686793,47.37636904968855,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.5,1184.293831015276,-599.7943949853344,48.04355438072839,47.359056058251824,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.55,1184.8172562806822,-599.8078728169158,48.02543868027956,47.34177410780403,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.6,1185.340693108408,-599.8208938687098,48.0073556297014,47.32452316371225,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.65,1185.864141099834,-599.8334581308003,47.98930519149688,47.307303191466794,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.7,1186.3875998563312,-599.845565593619,47.971287328303,47.29011415668113,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.75,1186.9110689792633,-599.8572162479455,47.95330200289065,47.27295602509158,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.8,1187.4345480699858,-599.8684100849073,47.93534917816442,47.255828762557165,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.85,1187.9580367298465,-599.8791470959799,47.91742881716253,47.2387323350594,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.9,1188.4815345601862,-599.8894272729865,47.8995408830558,47.22166670870204,-1.0,True,False,True,False,101
coarse,1200.0,600.0,88.95,1189.0050411623383,-599.8992506080984,47.8816853391482,47.2046318497109,-1.0,True,False,True,False,101
coarse,1200.0,600.0,89.0,1189.52855613763,-599.9086170938348,47.86386214887639,47.18762772443363,-1.0,True,False,True,False,101
coarse,1200.0,600.0,89.05,1190.0520790873813,-599.9175267230625,47.846071275809926,47.17069703533242,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.1,1190.5756096129076,-599.9259794889964,47.828312683649926,47.154421696892875,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.15,1191.099147315517,-599.9339753851995,47.810586336229804,47.13899560094446,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.2,1191.6226917965128,-599.9415144055826,47.79289219751481,47.12439823359637,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.25,1192.1462426571932,-599.9485965444042,47.77523023160146,47.110650101578095,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.3,1192.6697994988517,-599.9552217962712,47.757600402717685,47.09773097271295,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.35,1193.1933619227766,-599.961390156138,47.74000267522285,47.08566107177932,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.4,1193.7169295302526,-599.9671016193073,47.72243701360671,47.07442044965986,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.45,1194.24050192256,-599.9723561814294,47.70490338248978,47.064029047829834,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.5,1194.7640787009757,-599.9771538385028,47.687401746623436,47.05446720157804,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.55,1195.2876594667732,-599.9814945868739,47.66993207088834,47.04575456772331,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.6,1195.8112438212231,-599.9853784232369,47.65249432029619,47.03787176730864,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.65,1196.3348313655931,-599.9888053446342,47.6350884599876,47.03083817114171,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.7,1196.8584217011482,-599.991775348456,47.61771445523353,47.02463468736921,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.75,1197.3820144291522,-599.9942884324407,47.60037227143353,47.019280399431565,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.8,1197.9056091508658,-599.9963445946743,47.583061874116616,47.01475650392995,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.85,1198.429205467549,-599.9979438335909,47.56578322894072,47.01108179558016,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.9,1198.952802980461,-599.9990861479727,47.54853630169278,47.00823776079,-1.0,True,False,False,False,101
coarse,1200.0,600.0,89.95,1199.4764012908588,-599.9997715369497,47.53132105828731,47.00624290419182,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.0,1200.0,-600.0,47.514137464768375,47.005079003353686,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.05,1200.523598709141,-599.9997715369497,47.49698548730726,47.00476427146415,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.1,1201.0471970195388,-599.9990861479727,47.47986509220298,47.005280778606554,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.15,1201.5707945324507,-599.9979438335909,47.46277624588331,47.006646445164165,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.2,1202.0943908491342,-599.9963445946743,47.445718914902066,47.00884363509182,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.25,1202.6179855708478,-599.9942884324407,47.428693065941395,47.01188997460448,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.3,1203.1415782988518,-599.991775348456,47.41169866581042,47.01576812288628,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.35,1203.6651686344069,-599.9888053446342,47.39473568144434,47.020495410619546,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.4,1204.188756178777,-599.9853784232369,47.37780407990622,47.02605479357663,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.45,1204.7123405332268,-599.9814945868739,47.3609038283848,47.03246330554164,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.5,1205.2359212990243,-599.9771538385028,47.34403489419512,47.03970420023548,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.55,1205.7594980774402,-599.9723561814294,47.32719724477864,47.047794213177106,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.6,1206.2830704697474,-599.9671016193073,47.31039084770242,47.05671689739759,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.65,1206.8066380772234,-599.961390156138,47.293615670659705,47.06648868878233,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.7,1207.3302005011483,-599.9552217962712,47.276871681468506,47.07709344103579,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.75,1207.8537573428066,-599.9485965444042,47.26015884807297,47.08854728903997,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.8,1208.3773082034872,-599.9415144055826,47.24347713854183,47.10083438853716,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.85,1208.900852684483,-599.9339753851995,47.22682652106925,47.11397057203497,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.9,1209.4243903870924,-599.9259794889964,47.210206963973256,47.12794029867911,-1.0,True,False,False,False,101
coarse,1200.0,600.0,90.95,1209.9479209126184,-599.9175267230625,47.19361843569818,47.14275909723041,-1.0,True,False,False,False,101
coarse,1200.0,600.0,91.0,1210.47144386237,-599.9086170938348,47.17706090481084,47.15841173160516,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.05,1210.9949588376617,-599.8992506080984,47.19475284381855,47.17491342544381,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.1,1211.5184654398138,-599.8894272729865,47.21247598661075,47.191909936924816,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.15,1212.0419632701535,-599.8791470959799,47.2302303691737,47.208937117482606,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.2,1212.5654519300142,-599.8684100849073,47.24801602761909,47.22599500066817,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.25,1213.0889310207367,-599.8572162479455,47.26583299818307,47.243083620153634,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.3,1213.6124001436688,-599.845565593619,47.28368131722777,47.260203009732436,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.35,1214.1358589001659,-599.8334581308003,47.301561021240815,47.27735320331952,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.4,1214.6593068915918,-599.8208938687098,47.319472146835636,47.294534234951534,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.45,1215.1827437193178,-599.8078728169158,47.33741473075188,47.31174613878714,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.5,1215.7061689847237,-599.7943949853344,47.35538880985594,47.3289889491071,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.55,1216.229582289199,-599.7804603842294,47.373394421139686,47.34626270031451,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.6,1216.7529832341413,-599.7660690242126,47.391431601723085,47.363567426935106,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.65,1217.2763714209582,-599.7512209162438,47.40950038885262,47.38090316361734,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.7,1217.7997464510665,-599.7359160716304,47.42760081990179,47.398269945132675,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.75,1218.3231079258935,-599.7201545020278,47.44573293237211,47.41566780637581,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.8,1218.846455446877,-599.703936219439,47.46389676389268,47.433096782364856,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.85,1219.3697886154646,-599.6872612362149,47.48209235222038,47.45055690824153,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.9,1219.893107033116,-599.6701295650544,47.50031973524109,47.46804821927151,1.0,True,False,False,False,101
coarse,1200.0,600.0,91.95,1220.4164103013004,-599.6525412190038,47.5185789509685,47.48557075084438,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.0,1220.9396980215006,-599.6344962114574,47.53687003754546,47.503124538474275,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.05,1221.4629697952098,-599.6159945561575,47.55519303324348,47.52070961779963,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.1,1221.9862252239336,-599.5970362671937,47.573547976463175,47.53832602458375,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.15,1222.5094639091908,-599.5776213590037,47.59193490573532,47.55597379471486,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.2,1223.032685452512,-599.5577498463726,47.610353859720526,47.57365296420643,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.25,1223.555889455441,-599.5374217444337,47.628804877208395,47.591363569197306,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.3,1224.0790755195358,-599.5166370686676,47.64728799711975,47.60910564595206,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.35,1224.602243246367,-599.4953958349026,47.66580325850537,47.62687923086104,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.4,1225.1253922375197,-599.473698059315,47.68435070054681,47.644684360440806,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.45,1225.6485220945933,-599.4515437584286,47.7029303625576,47.662521071334254,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.5,1226.1716324192016,-599.4289329491147,47.7215422839808,47.680389400310794,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.55,1226.6947228129732,-599.4058656485925,47.74018650439295,47.698289384266694,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.6,1227.217792877552,-599.3823418744289,47.7588630635006,47.716221060225294,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.65,1227.7408422145982,-599.3583616445379,47.77757200114408,47.73418446533722,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.7,1228.2638704257856,-599.333924977182,47.79631335729475,47.75217963688057,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.75,1228.7868771128065,-599.3090318909703,47.815087172056884,47.77020661226127,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.8,1229.309861877368,-599.2836824048604,47.83389348566873,47.788265429013194,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.85,1229.8328243211947,-599.2578765381568,47.85273233849959,47.806356124798526,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.9,1230.355764046028,-599.2316143105116,47.871603771053955,47.82447873740789,1.0,True,False,False,False,101
coarse,1200.0,600.0,92.95,1230.8786806536264,-599.2048957419252,47.890507823968825,47.842633304760675,1.0,True,False,False,False,101
coarse,1200.0,600.0,93.0,1231.4015737457662,-599.1777208527443,47.909444538016295,47.860819864905274,1.0,True,False,True,False,101
refined,1200.0,600.0,90.9,1209.4243903870924,-599.9259794889964,47.210206963973256,47.12769467072746,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.91,1209.5290970791225,-599.9243254851871,47.20688677702044,47.130604253346654,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.92,1209.6338034808798,-599.9226532066378,47.20356783096787,47.13354765301069,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.93,1209.7385095891746,-599.9209626533994,47.200250125564224,47.136524870283324,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.94,1209.8432154008171,-599.9192538255237,47.196933660558166,47.13953590572838,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.95,1209.9479209126184,-599.9175267230625,47.19361843569818,47.14258075990989,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.96,1210.0526261213886,-599.9157813460682,47.190304450733294,47.14565943339197,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.97,1210.1573310239387,-599.9140176945945,47.18699170541252,47.148771926738874,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.98,1210.2620356170785,-599.9122357686946,47.18368019948552,47.15191824051501,-1.0,True,False,False,False,201
refined,1200.0,600.0,90.99,1210.3667398976188,-599.910435568423,47.18036993270172,47.1550983752849,-1.0,True,False,False,False,201
refined,1200.0,600.0,91.0,1210.47144386237,-599.9086170938348,47.17706090481084,47.15831233161321,1.0,True,False,False,False,201
refined,1200.0,600.0,91.01,1210.576147508143,-599.9067803449849,47.18059679803258,47.16156011006473,1.0,True,False,False,False,201
refined,1200.0,600.0,91.02,1210.680850831748,-599.9049253219296,47.18413393825757,47.16484171120437,1.0,True,False,False,False,201
refined,1200.0,600.0,91.03,1210.785553829996,-599.9030520247253,47.187672325772205,47.168157135597184,1.0,True,False,False,False,201
refined,1200.0,600.0,91.04,1210.890256499697,-599.901160453429,47.19121196086359,47.17150638380838,1.0,True,False,False,False,201
refined,1200.0,600.0,91.05,1210.9949588376617,-599.8992506080984,47.19475284381855,47.17488945640326,1.0,True,False,False,False,201
refined,1200.0,600.0,91.06,1211.099660840701,-599.8973224887917,47.19829497492446,47.178286304745654,1.0,True,False,False,False,201
refined,1200.0,600.0,91.07,1211.204362505625,-599.8953760955677,47.201838354468975,47.181684378777,1.0,True,False,False,False,201
refined,1200.0,600.0,91.08,1211.309063829245,-599.8934114284854,47.20538298273935,47.185083678764514,1.0,True,False,False,False,201
refined,1200.0,600.0,91.09,1211.413764808371,-599.8914284876049,47.20892886002392,47.18848420497568,1.0,True,False,False,False,201
refined,1200.0,600.0,91.1,1211.5184654398138,-599.8894272729865,47.21247598661075,47.1918859576781,1.0,True,False,False,False,201
coarse,1200.0,800.0,88.0,1172.0804026379992,-799.5126616152766,52.06224660484862,51.20443283186611,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.05,1172.778119598266,-799.5367216253383,52.039691587186724,51.1828860292161,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.1,1173.4758572891787,-799.5601727534057,52.01717056867432,51.16137118893568,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.15,1174.1736151793805,-799.5830149816198,51.99468350005906,51.139888265407514,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.2,1174.8713927374974,-799.6052482925853,51.9722303322273,51.11843721313917,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.25,1175.569189432142,-799.6268726693703,51.949811016204094,51.09701798676273,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.3,1176.2670047319114,-799.6478880955073,51.92742550315201,51.075630541034656,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.35,1176.9648381053892,-799.6682945549917,51.905073744371435,51.05427483083538,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.4,1177.662689021145,-799.6880920322835,51.88275569130135,51.03295081116897,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.45,1178.3605569477347,-799.7072805123058,51.86047129551697,51.011658437163064,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.5,1179.0584413537015,-799.7258599804458,51.83822050873054,50.99039766406828,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.55,1179.7563417075762,-799.7438304225545,51.81600328279051,50.96916844725824,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.6,1180.4542574778775,-799.7611918249465,51.79381956968216,50.94797074222903,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.65,1181.1521881331118,-799.7779441744004,51.77166932152652,50.9268045045991,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.7,1181.850133141775,-799.7940874581586,51.74955249057927,50.90566969010887,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.75,1182.5480919723511,-799.8096216639273,51.72746902923314,50.88456625462049,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.8,1183.2460640933143,-799.8245467798764,51.70541889001437,50.86349415411759,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.85,1183.9440489731287,-799.8388627946398,51.68340202558488,50.84245334470499,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.9,1184.6420460802483,-799.8525696973154,51.661418388739584,50.82144378260842,-1.0,True,False,True,False,101
coarse,1200.0,800.0,88.95,1185.3400548831178,-799.8656674774646,51.63946793240842,50.80046542417418,-1.0,True,False,True,False,101
coarse,1200.0,800.0,89.0,1186.0380748501732,-799.878156125113,51.617550609655595,50.77951822586895,-1.0,True,False,True,False,101
coarse,1200.0,800.0,89.05,1186.736105449842,-799.8900356307499,51.595666373677474,50.75870114436546,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.1,1187.4341461505433,-799.9013059853285,51.573815177804036,50.7387535416238,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.15,1188.1321964206893,-799.911967180266,51.551996975498625,50.719859030801096,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.2,1188.8302557286838,-799.9220192074434,51.53021172035707,50.70197535107798,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.25,1189.5283235429242,-799.9314620592056,51.50845936610601,50.68514524525293,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.3,1190.2263993318022,-799.9402957283615,51.486739866606,50.66932617591749,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.35,1190.9244825637022,-799.948520208184,51.46505317584775,50.65456116450356,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.4,1191.6225727070034,-799.9561354924097,51.44339924795421,50.6408073957489,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.45,1192.32066923008,-799.9631415752392,51.42177803717922,50.628108170974414,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.5,1193.0187716013008,-799.969538451337,51.400189497906965,50.61642039579699,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.55,1193.7168792890309,-799.9753261158318,51.378633584652384,50.605787652684576,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.6,1194.4149917616307,-799.9805045643158,51.35711025206116,50.596166566863516,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.65,1195.1131084874573,-799.9850737928457,51.33561945490764,50.58760100320946,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.7,1195.8112289348644,-799.9890337979414,51.314161148097206,50.580047305285746,-1.0,True,False,False,False,101
coarse,1200.0,800.0,89.75,1196.5093525722027,-799.9923845765876,51.292735286663294,50.573549621639195,-1.0,True,False,False,False,101
