pareto_index,stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
954,final_refine_2m,2.0,728.0,448.0,854.8029012585299,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.7509498007975,80.01677538629352,150.822192987899,162.97104267082167,187.32081091922407,0.0,37.35557635767278,0.10416341399947958,1260,9
955,final_refine_2m,2.0,726.0,452.0,855.2075771413628,1.0,1.0,0.0,1.0,0.2586781160551652,0.2586781160551652,1.0,0.3325396825396825,0.3325396825396825,66.82290456693414,79.88813892007546,150.35301263821512,162.43079993123013,186.42783009704902,0.0,37.214125814759846,0.10536039552432995,1260,9
956,final_refine_2m,2.0,708.0,480.0,855.3736025854433,1.0,1.0,0.0,1.0,0.25519125683060107,0.25519125683060107,1.0,0.35,0.35,67.80912248090473,79.51954085330195,148.18492908718093,159.6700852529404,181.83214322219123,0.0,36.41097717596,0.10124902419984387,1260,9
957,final_refine_2m,2.0,728.0,450.0,855.8527910803352,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.67107872354778,79.85007203631164,150.38450995204082,162.46505805974584,186.58180700723693,0.0,37.2533527420981,0.104839968774395,1260,9
958,refine_50m,50.0,100.0,850.0,855.8621384311845,0.1717408274785324,0.7792609940150924,0.0,0.1717408274785324,0.053551912568306013,0.053551912568306013,0.4095238095238095,0.2,0.2,45.20258053968914,44.93238476266414,57.96531435745507,58.81448846305801,61.471615256838206,0.0,20.16777808679269,0.027192297684100964,1260,9
959,final_refine_2m,2.0,726.0,454.0,856.2663137132046,1.0,1.0,0.0,1.0,0.2586781160551652,0.2586781160551652,1.0,0.3325396825396825,0.3325396825396825,66.74439621540586,79.72470776773491,149.84645063017183,161.93297720719278,185.70255180490784,0.0,37.112857915276194,0.1068696330991413,1260,9
960,final_refine_2m,2.0,728.0,452.0,856.90606252961,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.59246725526836,79.68555059677288,149.86044630652756,161.96433776015348,185.85141582589728,0.0,37.15161727997992,0.104839968774395,1260,9
961,final_refine_2m,2.0,710.0,480.0,857.0297544426331,1.0,1.0,0.0,1.0,0.2530054644808743,0.2530054644808743,1.0,0.34444444444444444,0.34444444444444444,67.58574503914998,79.32302828446534,147.7577284630194,159.188442790481,181.29005057135106,0.0,36.34795297649146,0.10161332292479834,1260,9
962,final_refine_2m,2.0,726.0,456.0,857.3284084876693,1.0,1.0,0.0,1.0,0.25779339058027584,0.25779339058027584,1.0,0.33174603174603173,0.33174603174603173,66.66712369038729,79.56340746983001,149.39813492348995,161.440298625889,184.985655764539,0.0,37.01207103652899,0.1068696330991413,1260,9
963,final_refine_2m,2.0,728.0,454.0,857.962703152066,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.51509758291625,79.52317987586355,149.39954378258923,161.46881043828398,185.12950233685925,0.0,37.05036674528021,0.10551652354931043,1260,9
964,final_refine_2m,2.0,726.0,458.0,858.3938489993973,1.0,1.0,0.0,1.0,0.25779339058027584,0.25779339058027584,1.0,0.33174603174603173,0.33174603174603173,66.59106967233322,79.40420784206167,148.95457215432367,160.9526950705725,184.27701182896428,0.0,36.91176201826906,0.1068696330991413,1260,9
965,final_refine_2m,2.0,712.0,480.0,858.6873703508163,1.0,1.0,0.0,1.0,0.2501951600312256,0.2501951600312256,1.0,0.3373015873015873,0.3373015873015873,67.36324193735653,79.12765860022132,147.33139486929878,158.70779798547628,180.74902935127574,0.0,36.28457319461465,0.10281030444964871,1260,9
966,final_refine_2m,2.0,728.0,456.0,859.0227005149515,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.4389522230923,79.36292926965719,148.95346448456547,160.97840602674006,184.4159342788703,0.0,36.94959794034221,0.10551652354931043,1260,9
967,final_refine_2m,2.0,726.0,460.0,859.4626228056692,1.0,1.0,0.0,1.0,0.2569086651053864,0.2569086651053864,1.0,0.33095238095238094,0.33095238095238094,66.51621715955042,79.24707926390079,148.5156975636738,160.47009864094173,183.57649250134799,0.0,36.81192772784204,0.10754618787405673,1260,9
968,final_refine_2m,2.0,728.0,458.0,860.0860422074061,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.36401401468518,79.20476874840135,148.51211713031324,160.49305569652572,183.7105820968787,0.0,36.8493076955481,0.10551652354931043,1260,9
969,refine_50m,50.0,700.0,500.0,860.2325267042627,1.0,1.0,0.0,1.0,0.24329950559458757,0.24329950559458757,1.0,0.3412698412698413,0.3412698412698413,68.00158217114921,78.91622076916808,145.9119878264799,156.64927792231018,177.75068028360718,0.0,35.73347458686545,0.10710382513661203,1260,9
970,final_refine_2m,2.0,714.0,480.0,860.3464418477013,1.0,1.0,0.0,1.0,0.24863387978142076,0.24863387978142076,1.0,0.3333333333333333,0.3333333333333333,67.14161372930226,78.93312422573855,146.90592842643105,158.22815085541646,180.20907942497055,0.0,36.22075498417181,0.10400728597449908,1260,9
971,final_refine_2m,2.0,726.0,462.0,860.5347174867496,1.0,1.0,0.0,1.0,0.2569086651053864,0.2569086651053864,1.0,0.33095238095238094,0.33095238095238094,66.44254946115768,79.09199266555754,148.0814475455874,159.99244262653156,182.88397286803988,0.0,36.712565059858704,0.10754618787405673,1260,9
972,final_refine_2m,2.0,728.0,460.0,861.1527158408084,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.29026611171382,79.04866884318652,148.07543724765821,160.01269182983654,183.01331887328735,0.0,36.74949286898234,0.10619307832422586,1260,9
973,final_refine_2m,2.0,726.0,464.0,861.6101206462237,1.0,1.0,0.0,1.0,0.256023939630497,0.256023939630497,1.0,0.33015873015873015,0.33015873015873015,66.37005019024564,78.93891951530976,147.65175962167427,159.4696627982124,182.19933053359117,0.0,36.61367093587063,0.10754618787405673,1260,9
974,final_refine_2m,2.0,716.0,480.0,862.006960528742,1.0,1.0,0.0,1.0,0.24863387978142076,0.24863387978142076,1.0,0.3333333333333333,0.3333333333333333,66.92086096811073,78.73942492759487,146.4813292593577,157.7495014227724,179.6702006601307,0.0,36.156497776120865,0.10668748373666406,1260,9
975,final_refine_2m,2.0,728.0,462.0,862.222709049118,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,66.2176919763513,78.89460063298516,147.64336151220326,159.51208397732486,182.32402026133028,0.0,36.65015034610064,0.10619307832422586,1260,9
976,final_refine_2m,2.0,726.0,466.0,862.6888199113282,1.0,1.0,0.0,1.0,0.256023939630497,0.256023939630497,1.0,0.33015873015873015,0.33015873015873015,66.29870325719706,78.78783180717981,147.22657241631413,158.93727905819466,181.52244555776488,0.0,36.515242304051355,0.10754618787405673,1260,9
977,refine_50m,50.0,150.0,850.0,863.1338250816034,0.19953161592505855,0.83871975019516,0.0,0.19953161592505855,0.06747332812906584,0.06747332812906584,0.44206349206349205,0.23174603174603176,0.23174603174603176,44.8936888395422,45.27812760672684,59.38941397903757,60.39263093120292,63.24396965773439,0.0,19.298720060261672,0.03918813427010148,1260,9
978,final_refine_2m,2.0,728.0,464.0,863.2960094892134,1.0,1.0,0.0,1.0,0.2586781160551652,0.2586781160551652,1.0,0.3325396825396825,0.3325396825396825,66.14627537212887,78.74253573204733,147.21582772197354,158.97640276257945,181.64256442042233,0.0,36.551277039404354,0.10619307832422586,1260,9
979,final_refine_2m,2.0,726.0,468.0,863.7708029332781,1.0,1.0,0.0,1.0,0.2551392141556076,0.2551392141556076,1.0,0.32936507936507936,0.32936507936507936,66.22849286318586,78.63870204894818,146.8058256324992,158.41079932189436,180.8532003943846,0.0,36.41727613888259,0.10822274264897215,1260,9
980,final_refine_2m,2.0,730.0,462.0,863.9120325588711,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.9937561166018,78.69808587449198,147.20618117124198,159.01717771647287,181.76519579730802,0.0,36.58816794970879,0.104839968774395,1260,9
981,final_refine_2m,2.0,728.0,466.0,864.3726048412224,1.0,1.0,0.0,1.0,0.2586781160551652,0.2586781160551652,1.0,0.3325396825396825,0.3325396825396825,66.07600035732074,78.59244627764365,146.79277477272717,158.4466854571996,180.96883195347246,0.0,36.45286988812027,0.1068696330991413,1260,9
982,final_refine_2m,2.0,726.0,470.0,864.8560573875864,1.0,1.0,0.0,1.0,0.2542544886807182,0.2542544886807182,1.0,0.32857142857142857,0.32857142857142857,66.15940349384503,78.49150325049354,146.38946002831474,157.89013795139985,180.19147983204874,0.0,36.319769440845604,0.10822274264897215,1260,9
983,final_refine_2m,2.0,730.0,464.0,864.9832368317897,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.92341732908149,78.54702436727307,146.78079719687926,158.48418457401337,181.08691971772276,0.0,36.489308281183824,0.104839968774395,1260,9
984,final_refine_2m,2.0,728.0,468.0,865.4524828088483,1.0,1.0,0.0,1.0,0.25779339058027584,0.25779339058027584,1.0,0.33174603174603173,0.33174603174603173,66.00685127849106,78.44430491814232,146.37414263392373,157.9228451660043,180.30270584606058,0.0,36.354925857885526,0.1068696330991413,1260,9
985,final_refine_2m,2.0,726.0,472.0,865.9445709743783,1.0,1.0,0.0,1.0,0.2542544886807182,0.2542544886807182,1.0,0.32857142857142857,0.32857142857142857,66.09141991308718,78.34620891244842,145.97741739403915,157.37521093325944,179.53717093656223,0.0,36.222719236117605,0.10822274264897215,1260,9
986,final_refine_2m,2.0,730.0,466.0,866.0577347960124,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.85420941984815,78.39792835906135,146.3598742276652,157.95712800903695,180.41633310909575,0.0,36.390915491521326,0.10551652354931043,1260,9
987,final_refine_2m,2.0,728.0,470.0,866.5356311196903,1.0,1.0,0.0,1.0,0.25779339058027584,0.25779339058027584,1.0,0.33174603174603173,0.33174603174603173,65.93881276421013,78.29808480141136,145.9598723253157,157.40479664952647,179.64407140744152,0.0,36.25744194043779,0.1068696330991413,1260,9
988,final_refine_2m,2.0,722.0,480.0,866.9971164888613,1.0,1.0,0.0,1.0,0.23708040593286495,0.23708040593286495,1.0,0.319047619047619,0.319047619047619,66.2638608842692,78.16340028277793,145.21273673106117,156.31953960954476,178.0599900822987,0.0,35.96470312322018,0.11092896174863388,1260,9
989,final_refine_2m,2.0,726.0,474.0,867.0363314187013,1.0,1.0,0.0,1.0,0.25336976320582877,0.25336976320582877,1.0,0.3277777777777778,0.3277777777777778,66.02452715709369,78.20279301516109,145.56964052983736,156.86593584023763,178.89016299508506,0.0,36.12612257627295,0.10889929742388758,1260,9
990,final_refine_2m,2.0,730.0,468.0,867.1355142075545,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.78611688049149,78.25077063811445,145.9433524988552,157.4359215317266,179.75331948723428,0.0,36.29298653672945,0.10551652354931043,1260,9
991,final_refine_2m,2.0,724.0,478.0,867.5597962100364,1.0,1.0,0.0,1.0,0.23757481134530314,0.23757481134530314,1.0,0.31507936507936507,0.31507936507936507,66.11132801775337,78.1119326341186,145.18892730240796,156.34017074814275,178.15407771146096,0.0,35.99693203588333,0.11025240697371845,1260,9
992,final_refine_2m,2.0,728.0,472.0,867.6220375255575,1.0,1.0,0.0,1.0,0.2569086651053864,0.2569086651053864,1.0,0.33095238095238094,0.33095238095238094,65.871869718935,78.15375956353441,145.54990589415084,156.89245628486432,178.9928162132559,0.0,36.16041515331032,0.10754618787405673,1260,9
993,final_refine_2m,2.0,726.0,476.0,868.1313264708284,1.0,1.0,0.0,1.0,0.25336976320582877,0.25336976320582877,1.0,0.3277777777777778,0.3277777777777778,65.95871052844419,78.06123000795377,145.16607322402862,156.36223179419218,178.2503474619127,0.0,36.0299765379892,0.10889929742388758,1260,9
994,final_refine_2m,2.0,730.0,470.0,868.2165628459296,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.71912448216212,78.10552448960493,145.53117329120096,156.92048029992378,179.0977646805557,0.0,36.19551839903115,0.10551652354931043,1260,9
995,final_refine_2m,2.0,724.0,480.0,868.6633410015643,1.0,1.0,0.0,1.0,0.23702836325787147,0.23702836325787147,1.0,0.31507936507936507,0.31507936507936507,66.04661542388276,77.9730640115846,144.79160800835996,155.84488129209146,177.5253947350278,0.0,35.901648804562655,0.11092896174863388,1260,9
996,final_refine_2m,2.0,728.0,474.0,868.7116898027791,1.0,1.0,0.0,1.0,0.2569086651053864,0.2569086651053864,1.0,0.33095238095238094,0.33095238095238094,65.80600731703602,78.01130331783125,145.14418639298486,156.38574202767725,178.3488300499776,0.0,36.063842539532004,0.10754618787405673,1260,9
997,final_refine_2m,2.0,726.0,478.0,869.2295439065564,1.0,1.0,0.0,1.0,0.25282331511839706,0.25282331511839706,1.0,0.3277777777777778,0.3277777777777778,65.89395559039986,77.92149479866755,144.76666023191973,155.86401942995488,177.6176179058264,0.0,35.93427822275784,0.10889929742388758,1260,9
998,final_refine_2m,2.0,730.0,472.0,869.3008685144632,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.65321726950098,77.96216368439605,145.12327890828385,156.4107210802103,178.44955677309295,0.0,36.098508086557715,0.10619307832422586,1260,9
999,final_refine_2m,2.0,728.0,476.0,869.8045757525077,1.0,1.0,0.0,1.0,0.256023939630497,0.256023939630497,1.0,0.33015873015873015,0.33015873015873015,65.7412109969825,77.87069064417285,144.74265785804096,155.88457337521837,177.71200486094253,0.0,35.96772116733221,0.10754618787405673,1260,9
1000,final_refine_2m,2.0,726.0,480.0,870.3309715274988,1.0,1.0,0.0,1.0,0.2522768670309654,0.2522768670309654,1.0,0.3277777777777778,0.3277777777777778,65.83024816133342,77.78356274348609,144.37134725517393,155.37122086023913,176.99186995898785,0.0,35.83902475659953,0.10957585219880302,1260,9
1001,final_refine_2m,2.0,730.0,474.0,870.3884190406028,1.0,1.0,0.0,1.0,0.25956284153005466,0.25956284153005466,1.0,0.3333333333333333,0.3333333333333333,65.5883805547198,77.82066246812053,144.7196126544071,155.9065622100671,177.80858604920607,0.0,36.00195328875763,0.10619307832422586,1260,9
1002,final_refine_2m,2.0,728.0,478.0,870.9006832010181,1.0,1.0,0.0,1.0,0.2551392141556076,0.2551392141556076,1.0,0.32936507936507936,0.32936507936507936,65.67746645566916,77.73189657858174,144.34526528814598,155.38887133042218,177.08223469398294,0.0,35.87204812985022,0.10754618787405673,1260,9
1003,final_refine_2m,2.0,730.0,476.0,871.4792022762218,1.0,1.0,0.0,1.0,0.2586781160551652,0.2586781160551652,1.0,0.3325396825396825,0.3325396825396825,65.52459991182991,77.68099555055215,144.3201188130814,155.4079235611088,177.17474493989695,0.0,35.90585349534341,0.10619307832422586,1260,9
1004,final_refine_2m,2.0,728.0,480.0,872.0,1.0,1.0,0.0,1.0,0.2551392141556076,0.2551392141556076,1.0,0.32936507936507936,0.32936507936507936,65.61475964288964,77.59489660310955,143.95195462420432,154.89855836697376,176.45941565057123,0.0,35.77682054484946,0.10822274264897215,1260,9
1005,final_refine_2m,2.0,730.0,478.0,872.5732060979182,1.0,1.0,0.0,1.0,0.2586781160551652,0.2586781160551652,1.0,0.3325396825396825,0.3325396825396825,65.46186117101776,77.5431380952615,143.92474262605228,154.91472650335066,176.54792797069157,0.0,35.81020267318581,0.1068696330991413,1260,9
1006,refine_50m,50.0,200.0,850.0,873.212459828649,0.23015873015873015,0.9003642987249545,0.0,0.23015873015873015,0.07540983606557378,0.07540983606557378,0.4753968253968254,0.25,0.25,45.92468678867498,45.72614727756378,60.87188446034321,62.043309854019505,65.04005313567068,0.0,18.597286842645353,0.05225084569346865,1260,9
1007,final_refine_2m,2.0,730.0,480.0,873.6704184073077,1.0,1.0,0.0,1.0,0.25779339058027584,0.25779339058027584,1.0,0.33174603174603173,0.33174603174603173,65.40015041316488,77.40706570954644,143.53343027286408,154.42689387046394,175.92803171104993,0.0,35.7149979314618,0.1068696330991413,1260,9
1008,refine_50m,50.0,650.0,600.0,884.5903006477066,1.0,1.0,0.0,1.0,0.23132969034608378,0.23132969034608378,1.0,0.3817460317460317,0.3817460317460317,70.43282990937442,78.1691237778173,138.63504307418992,148.48960709268837,164.96756522062518,0.0,33.24006202422414,0.12131147540983607,1260,9
1009,refine_50m,50.0,250.0,850.0,886.0022573334675,0.26765547749154306,0.9657559198542806,0.0,0.26765547749154306,0.08306010928961749,0.08306010928961749,0.5111111111111111,0.26666666666666666,0.26666666666666666,45.779233468154395,48.88694499909054,62.824230949190195,65.94925728446216,199.5050208151488,0.0,18.67863514318758,0.0653135571168358,1260,9
1010,refine_50m,50.0,700.0,550.0,890.2246907382428,1.0,1.0,0.0,1.0,0.23356752537080405,0.23356752537080405,1.0,0.3380952380952381,0.3380952380952381,66.64822905836968,76.09313495857519,136.67091410454603,147.02805476309547,164.68646173090966,0.0,33.57498693874835,0.117096018735363,1260,9
1011,coarse_100m,100.0,-400.0,800.0,894.4271909999159,0.0175904241478012,0.32877959927140255,0.0,0.0175904241478012,0.001639344262295082,0.001639344262295082,0.1253968253968254,0.03333333333333333,0.03333333333333333,46.71909008285824,45.753899929938896,51.545584338100966,51.64802487106786,51.75006419312729,0.0,33.638430133802444,0.0,1260,9
1012,coarse_100m,100.0,0.0,900.0,900.0,0.08321623731459797,0.6301327088212334,0.0,0.08321623731459797,0.036065573770491806,0.036065573770491806,0.28253968253968254,0.18333333333333332,0.18333333333333332,40.870465965712235,41.210155803121204,49.11823089628603,49.36421342310027,51.59864713779804,0.0,17.728866380946585,0.010694769711163154,1260,9
1013,refine_50m,50.0,50.0,900.0,901.3878188659974,0.1034087952120739,0.6837106427270362,0.0,0.1034087952120739,0.040983606557377046,0.040983606557377046,0.31587301587301586,0.16666666666666666,0.16666666666666666,41.834604986060775,41.53758458880869,48.98268961082518,50.764586889395325,53.0847890987176,0.0,16.75571528204639,0.018631277647671092,1260,9
1014,refine_50m,50.0,750.0,500.0,901.3878188659974,1.0,1.0,0.0,1.0,0.23434816549570647,0.23434816549570647,1.0,0.2976190476190476,0.2976190476190476,62.83116017591953,74.40830923451817,135.13027051121983,145.81629911580268,165.10669736557125,0.0,34.17541821820452,0.11475409836065574,1260,9
1015,coarse_100m,100.0,-100.0,900.0,905.5385138137417,0.04938849856882644,0.5295342180588082,0.0,0.04938849856882644,0.019672131147540985,0.019672131147540985,0.21587301587301588,0.13333333333333333,0.13333333333333333,41.49753554523591,40.64368354236571,46.54764666230305,46.68507594019024,46.820708511454384,0.0,19.690533012343295,0.0013791308873276086,1260,9
1016,refine_50m,50.0,100.0,900.0,905.5385138137417,0.12521467603434816,0.7394743689825657,0.0,0.12521467603434816,0.04590163934426229,0.04590163934426229,0.3484126984126984,0.18333333333333332,0.18333333333333332,41.561398483581875,41.840150451875715,50.302735574713886,52.165780862764144,54.60570885583482,0.0,15.830668154046245,0.028753577933905802,1260,9
1017,refine_50m,50.0,150.0,900.0,912.4143795447329,0.15032526671870935,0.797423887587822,0.0,0.15032526671870935,0.059562841530054644,0.059562841530054644,0.3825396825396825,0.21666666666666667,0.21666666666666667,42.5368171106007,42.283947025379945,51.66981312986959,53.63145525233155,56.15868224322556,0.0,15.131486341074394,0.041061670569867294,1260,9
1018,refine_50m,50.0,800.0,450.0,917.8779875342909,1.0,1.0,0.0,1.0,0.2400728597449909,0.2400728597449909,1.0,0.26825396825396824,0.26825396825396824,59.77148066835306,73.2512051382686,134.27951241514342,145.12066615628015,166.48661764249908,0.0,35.10336178410867,0.11514441842310695,1260,9
1019,refine_50m,50.0,650.0,650.0,919.2388155425118,1.0,1.0,0.0,1.0,0.21092896174863388,0.21092896174863388,1.0,0.35,0.35,69.53627563601678,76.3456760262273,132.53472409137487,141.26467555601613,155.8430904426414,0.0,31.459394799863613,0.12950819672131147,1260,9
1020,refine_50m,50.0,700.0,600.0,921.9544457292888,1.0,1.0,0.0,1.0,0.2272703616965912,0.2272703616965912,1.0,0.33015873015873015,0.33015873015873015,65.76953938169677,74.04201317468821,130.0656347316156,138.9867118554116,154.47154156556797,0.0,31.636433649906497,0.1306271142336716,1260,9
1021,coarse_100m,100.0,-200.0,900.0,921.9544457292888,0.02459016393442623,0.43767889669529014,0.0,0.02459016393442623,0.011475409836065573,0.011475409836065573,0.15,0.1,0.1,40.92373601310844,40.279902539463905,44.15455709134629,44.21727686341613,44.27923714576493,0.0,21.646574076783775,0.0,1260,9
1022,coarse_100m,100.0,200.0,900.0,921.9544457292888,0.17639864689045018,0.857559198542805,0.0,0.17639864689045018,0.06612021857923497,0.06612021857923497,0.4150793650793651,0.23333333333333334,0.23333333333333334,42.29915379986165,42.67277629624776,53.0160119161101,55.083528828448465,57.741222203760834,0.0,14.49083228954854,0.05477491543065314,1260,9
1023,refine_50m,50.0,750.0,550.0,930.0537618869137,1.0,1.0,0.0,1.0,0.2355191256830601,0.2355191256830601,1.0,0.3,0.3,61.98617049969109,72.05802480795131,127.76644000437486,137.1227825192851,153.51166971707622,0.0,32.042691668977824,0.12547488940931564,1260,9
1024,refine_50m,50.0,250.0,900.0,934.0770846134702,0.2059849076242519,0.919880301847515,0.0,0.2059849076242519,0.073224043715847,0.073224043715847,0.4492063492063492,0.25,0.25,42.0966250852289,43.215160801991125,54.45251986382685,56.60346086887312,59.35106073236845,0.0,14.076193817181258,0.06851418162893573,1260,9
1025,refine_50m,50.0,800.0,500.0,943.3981132056604,1.0,1.0,0.0,1.0,0.21639344262295082,0.21639344262295082,1.0,0.25,0.25,58.576137177163275,70.49436145866167,125.59782962793116,135.6413702272057,153.0958025246789,0.0,32.730427521167805,0.12240437158469945,1260,9
1026,coarse_100m,100.0,-300.0,900.0,948.6832980505138,0.00819672131147541,0.3545667447306792,0.0,0.00819672131147541,0.003278688524590164,0.003278688524590164,0.08333333333333333,0.05,0.05,40.38674224634732,40.01577740649225,41.92517385768461,41.9441039951683,41.96286275046552,0.0,23.496710663500927,0.0,1260,9
1027,refine_50m,50.0,50.0,950.0,951.3148795220224,0.05748113453031486,0.6401769450949779,0.0,0.05748113453031486,0.03442622950819672,0.03442622950819672,0.23333333333333334,0.15,0.15,38.23041126162795,38.526683685282556,43.16995555509418,43.257777858730144,44.8033487639439,0.0,11.375068914667272,0.02107728337236534,1260,9
1028,refine_50m,50.0,100.0,950.0,955.24865872714,0.07444704657819412,0.6954983086130627,0.0,0.07444704657819412,0.03879781420765027,0.03879781420765027,0.26666666666666666,0.16666666666666666,0.16666666666666666,39.02365095340249,38.83520908270103,44.259097059966145,44.37694165935359,45.98979403955267,0.0,10.594805452371903,0.03177205308352849,1260,9
1029,refine_50m,50.0,700.0,650.0,955.24865872714,1.0,1.0,0.0,1.0,0.2132448607858444,0.2132448607858444,1.0,0.30793650793650795,0.30793650793650795,65.25073039144755,72.57398770770426,124.46209804863652,133.04691894810145,146.3577264628413,0.0,29.888173820360805,0.13950039032006245,1260,9
1030,refine_50m,50.0,750.0,600.0,960.4686356149273,1.0,1.0,0.0,1.0,0.21381733021077284,0.21381733021077284,1.0,0.276984126984127,0.276984126984127,61.51752289205421,70.38928171305825,121.6416404166153,130.5790333355361,144.47383419712838,0.0,30.135194728183066,0.14082747853239658,1260,9
1031,refine_50m,50.0,150.0,950.0,961.7692030835673,0.0935727296383034,0.7503773093937028,0.0,0.0935727296383034,0.04954462659380692,0.04954462659380692,0.3,0.19603174603174603,0.19603174603174603,38.84809096505653,39.180540915036325,45.37589979629908,45.52954534836139,47.22188527369247,0.0,10.005134146262709,0.04465261514441842,1260,9
1032,refine_50m,50.0,850.0,450.0,961.7692030835673,1.0,1.0,0.0,1.0,0.22612542284673431,0.22612542284673431,1.0,0.23174603174603176,0.23174603174603176,57.6714714874077,69.49741284741147,123.70138322667732,134.61561664045152,153.421543182496,0.0,33.76166221469919,0.12328909705958886,1260,9
1033,refine_50m,50.0,800.0,550.0,970.8243919473799,1.0,1.0,0.0,1.0,0.21639344262295082,0.21639344262295082,1.0,0.25,0.25,58.00554012996327,68.5565195839984,118.93705151671254,128.1781099505737,142.89563148497427,0.0,30.627363928110174,0.13385376008326827,1260,9
1034,refine_50m,50.0,250.0,950.0,982.344135219425,0.13840749414519907,0.8692948217538381,0.0,0.13840749414519907,0.06393442622950819,0.06393442622950819,0.36666666666666664,0.23333333333333334,0.23333333333333334,39.53512267716174,40.05882434969974,46.374886577667816,47.971902983545576,49.80953339880832,0.0,9.371851072676066,0.0741608118657299,1260,9
1035,coarse_100m,100.0,-400.0,900.0,984.8857801796105,0.000546448087431694,0.2801977621649753,0.0,0.000546448087431694,0.000546448087431694,0.000546448087431694,0.016666666666666666,0.016666666666666666,0.016666666666666666,39.89853011764936,39.89845575844986,39.907595904793205,39.90871075017762,39.909821495270414,0.0,25.277651119395586,0.0,1260,9
1036,refine_50m,50.0,850.0,500.0,986.154146165801,1.0,1.0,0.0,1.0,0.19099661722612543,0.19099661722612543,1.0,0.2015873015873016,0.2015873015873016,56.62695637537727,67.18575984457975,116.37922931676198,125.90453267856347,141.7191746737218,0.0,31.41722856684129,0.13005464480874318,1260,9
1037,refine_50m,50.0,700.0,700.0,989.9494936611666,1.0,1.0,0.0,1.0,0.19836065573770492,0.19836065573770492,1.0,0.2833333333333333,0.2833333333333333,65.01185148201229,71.55709326915019,120.21133099940324,128.00957086092848,139.83475281767178,0.0,28.30547439356934,0.15081967213114755,1260,9
1038,refine_50m,50.0,750.0,650.0,992.4716620639604,1.0,1.0,0.0,1.0,0.2087431693989071,0.2087431693989071,1.0,0.26666666666666666,0.26666666666666666,61.33513811813932,69.23577127434714,117.02507006177976,125.00974742250071,137.32221262730923,0.0,28.4215138830567,0.14949258391881343,1260,9
1039,refine_50m,50.0,300.0,950.0,996.2429422585637,0.16411657559198542,0.933567525370804,0.0,0.16411657559198542,0.07103825136612021,0.07103825136612021,0.4,0.25,0.25,39.40238822724521,40.600526337489946,47.58057598023791,49.2595790980227,51.15894403671867,0.0,9.28240710302765,0.08899297423887588,1260,9
1040,refine_50m,50.0,800.0,600.0,1000.0,1.0,1.0,0.0,1.0,0.18935727296383034,0.18935727296383034,1.0,0.22063492063492063,0.22063492063492063,57.67702174563413,67.22048894020345,113.88456252452502,122.08432091310436,134.97589055412533,0.0,28.75374925603228,0.1501951600312256,1260,9
1041,coarse_100m,100.0,100.0,1000.0,1004.987562112089,0.004059328649492584,0.6502992453812126,0.0,0.004059328649492584,0.0022898776997137653,0.0022898776997137653,0.027777777777777776,0.012698412698412698,0.012698412698412698,35.54554742615431,35.52879649248442,35.95645834295594,35.956621107920085,36.4737586568858,0.0,1.338810700043149,0.004059328649492584,1260,9
1042,refine_50m,50.0,900.0,450.0,1006.2305898749054,1.0,1.0,0.0,1.0,0.19344262295081968,0.19344262295081968,1.0,0.18333333333333332,0.18333333333333332,56.76966463054021,66.43892729140045,114.01267920436783,123.87299431392816,141.08742641589163,0.0,32.566746659553075,0.1305230288836846,1260,9
