x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count
200.0,-1500.0,1513.2745950421556,-82.40535663140857,0.0,1.0,0.0,0.9607407407407408,0.0,75.5034703989924,131.2472607641003,156.31011177527105,0,270,1350,1350,0,1297,0,0,0
300.0,-1500.0,1529.7058540778355,-78.69006752597979,0.0,1.0,0.0,0.9607407407407408,0.0,71.54648634563904,123.40913091465316,146.50692125984344,0,270,1350,1350,0,1297,0,0,0
400.0,-1500.0,1552.4174696260025,-75.06858282186245,0.0,1.0,0.0,0.9607407407407408,0.0,68.05176244149999,116.16727605482286,137.32686959361615,0,270,1350,1350,0,1297,0,0,0
500.0,-1500.0,1581.1388300841897,-71.56505117707799,0.0,1.0,0.0,0.9607407407407408,0.0,65.01706630960261,109.36652960206271,128.7660898396899,0,270,1350,1350,0,1297,0,0,0
600.0,-1500.0,1615.5494421403512,-68.19859051364818,0.0,1.0,0.0,0.9607407407407408,0.0,62.432679360042776,103.01710911332283,120.82006090195209,0,270,1350,1350,0,1297,0,0,0
700.0,-1500.0,1655.294535724685,-64.98310652189998,0.0,1.0,0.0,0.9607407407407408,0.0,62.369142642364324,97.23972182351649,113.48325905856488,0,270,1350,1350,0,1297,0,0,0
800.0,-1500.0,1700.0,-61.92751306414704,0.0,1.0,0.0,0.9607407407407408,0.0,64.16882544268776,92.01387705414339,106.74874350193907,0,270,1350,1350,0,1297,0,0,0
900.0,-1500.0,1749.28556845359,-59.03624346792648,0.0,1.0,0.0,0.9607407407407408,0.0,66.07787935421439,87.27042239606412,100.60768941798905,0,270,1350,1350,0,1297,0,0,0
1000.0,-1500.0,1802.7756377319947,-56.309932474020215,0.0,1.0,0.0,0.9607407407407408,0.0,68.15610117222847,82.97869186670852,95.04889783120028,0,270,1350,1350,0,1297,0,0,0
1100.0,-1500.0,1860.1075237738273,-53.74616226255522,0.0,1.0,0.0,0.9607407407407408,0.0,70.2341866063498,79.2490886615944,90.05833030403058,0,270,1350,1350,0,1297,0,0,0
1200.0,-1500.0,1920.9372712298546,-51.34019174590991,0.0,1.0,0.0,0.9607407407407408,0.0,72.52030693869034,81.86945926818393,85.61873534495832,0,270,1350,1350,0,1297,0,0,0
1300.0,-1500.0,1984.9433241279207,-49.08561677997488,0.0,1.0,0.0,0.9607407407407408,0.0,74.95498784674001,85.98728315412276,90.19565932635425,0,270,1350,1350,0,1297,0,0,0
1400.0,-1500.0,2051.828452868319,-46.97493401088198,0.0,1.0,0.0,0.9607407407407408,0.0,77.48848303938809,91.79116804134367,96.36375830337569,0,270,1350,1350,0,1297,0,0,0
1500.0,-1500.0,2121.3203435596424,-45.0,0.0,1.0,0.0,0.9607407407407408,0.0,81.86876994264131,98.02252897267985,102.90437570190123,0,270,1350,1350,0,1297,0,0,0
1600.0,-1500.0,2193.171219946131,-43.15238973400541,0.0,1.0,0.0,1.0,0.0,86.9422987425074,104.61512804699728,109.26713235054554,0,270,1350,1350,0,1350,0,0,0
1700.0,-1500.0,2267.1568097509266,-41.423665625002656,0.0,1.0,0.0,1.0,0.0,92.46434473257787,111.20167160626298,116.85206802279168,0,270,1350,1350,0,1350,0,0,0
1800.0,-1500.0,2343.074902771996,-39.80557109226519,0.0,1.0,0.0,1.0,0.0,98.45800004969024,118.8783100361118,124.91673500316698,0,270,1350,1350,0,1350,0,0,0
-500.0,-1400.0,1486.6068747318504,-109.6538240580533,0.0,1.0,0.0,1.0,0.0,117.35303699323723,206.84086914994504,253.04547378712013,0,270,1350,1350,0,1350,0,0,0
-400.0,-1400.0,1456.0219778561036,-105.94539590092286,0.0,1.0,0.0,1.0,0.0,109.51841407291408,194.68756101419984,237.5890975819302,0,270,1350,1350,0,1350,0,0,0
-300.0,-1400.0,1431.7821063276353,-102.0947570770121,0.0,1.0,0.0,1.0,0.0,102.19333701590529,182.70250508438824,222.84098381893565,0,270,1350,1350,0,1350,0,0,0
-200.0,-1400.0,1414.213562373095,-98.13010235415598,0.0,1.0,0.0,1.0,0.0,95.390875979896,171.5316382341523,208.79613175336456,0,270,1350,1350,0,1350,0,0,0
-100.0,-1400.0,1403.56688476182,-94.08561677997488,0.0,1.0,0.0,1.0,0.0,89.14086079095523,161.17824446536176,195.44995383583182,0,270,1350,1350,0,1350,0,0,0
0.0,-1400.0,1400.0,-90.0,0.0,1.0,0.0,1.0,0.0,83.42261226534201,151.21327284540703,182.79825919911664,0,270,1350,1350,0,1350,0,0,0
100.0,-1400.0,1403.56688476182,-85.91438322002513,0.0,1.0,0.0,0.9674074074074074,0.0,78.17784966684755,141.53284148929222,170.83721658329765,0,270,1350,1350,0,1306,0,0,0
200.0,-1400.0,1414.213562373095,-81.86989764584403,0.0,1.0,0.0,0.9674074074074074,0.0,73.45167504944061,132.6391948159257,159.56328790235412,0,270,1350,1350,0,1306,0,0,0
